Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU40,OUT049,5101.230153
FDK15,OUT045,1825.82219
DRF15,OUT035,341.0901
FDQ25,OUT017,2400.03671
FDI48,OUT019,760.3801366
FDS49,OUT046,2325.613631
FDV22,OUT046,3072.418495
NCV42,OUT046,327.2074362
FDX26,OUT046,3327.418131
FDI33,OUT018,1494.967963
FDZ14,OUT049,1894.410717
FDG10,OUT013,1054.530796
FDM38,OUT018,2032.825779
FDG26,OUT027,3574.465748
FDH46,OUT035,1671.291791
FDN13,OUT018,1365.753071
FDU57,OUT035,336.1403349
NCI06,OUT046,433.3177942
FDM38,OUT045,2032.825779
NCG42,OUT010,2179.746014
FDL39,OUT045,2633.159849
FDT31,OUT019,2934.172821
FDV59,OUT013,3765.731125
FDB49,OUT035,1778.065826
FDD58,OUT049,2746.347014
DRN59,OUT046,808.7752416
FDX48,OUT049,3957.711086
FDQ11,OUT049,748.8331937
FDY12,OUT049,792.7629697
FDQ11,OUT045,748.8331937
DRI11,OUT017,2147.810828
FDY32,OUT027,2801.888635
FDS51,OUT045,988.8816851
FDR19,OUT010,2716.636728
DRB13,OUT018,2802.782937
FDS21,OUT035,946.2579012
FDQ40,OUT045,2861.881633
NCE55,OUT013,2770.526936
FDX43,OUT027,2586.692921
FDS12,OUT049,3052.086793
DRK01,OUT027,1518.069925
FDN25,OUT017,664.2731401
FDB60,OUT046,3198.310037
FDQ13,OUT017,1341.134646
DRK13,OUT045,449.7624848
DRF25,OUT018,536.8306195
NCD42,OUT019,762.1231484
FDW25,OUT045,1410.653643
NCV29,OUT027,2353.934104
NCK42,OUT035,3070.702072
DRJ13,OUT027,2500.322199
DRD15,OUT017,3216.955251
FDM27,OUT045,2608.431725
FDZ50,OUT018,3169.920072
FDC04,OUT046,3982.198609
FDF50,OUT049,2937.310192
FDP15,OUT045,3887.255977
FDK46,OUT035,4335.776306
FDZ56,OUT018,2603.950893
FDY60,OUT049,1691.164578
FDB10,OUT035,567.9389004
FDR57,OUT045,2148.716233
FDU58,OUT049,3068.365345
FDH02,OUT046,189.3456914
FDP48,OUT013,415.2551978
FDI46,OUT035,4247.953751
FDW56,OUT013,3379.574869
NCM19,OUT010,1941.815883
FDS50,OUT027,4046.673516
FDK24,OUT013,910.3269485
FDO36,OUT017,2781.820848
FDK45,OUT027,2159.970417
NCL05,OUT045,660.3944311
FDL32,OUT018,2120.351977
FDA28,OUT049,283.2567027
FDY36,OUT018,1260.618206
FDP32,OUT018,1998.314493
FDL50,OUT046,1793.610292
DRC24,OUT049,2773.140319
NCS18,OUT017,2702.92144
FDD16,OUT017,2060.421849
NCV18,OUT013,1536.00019
FDX07,OUT046,2859.627267
NCZ05,OUT027,1783.1407
NCI31,OUT013,821.8812241
FDK14,OUT049,1221.672848
NCR06,OUT045,687.5094765
NCF54,OUT049,2663.694913
DRG23,OUT010,2089.859377
FDD53,OUT046,709.4246972
NCM31,OUT027,2233.650707
FDT16,OUT017,630.5751316
FDR40,OUT035,1350.989586
DRG25,OUT017,3020.026098
FDT10,OUT035,924.7111948
FDY32,OUT013,2801.888635
FDN50,OUT035,1451.105763
FDZ35,OUT019,1802.925975
NCP54,OUT045,1993.970612
NCD07,OUT035,1343.736387
FDS02,OUT018,3301.994066
DRN59,OUT018,808.7752416
DRB24,OUT013,2103.883947
FDP37,OUT027,2008.343908
DRB01,OUT018,503.8757199
FDR47,OUT046,2742.829637
NCM31,OUT010,2233.650707
NCF06,OUT027,3045.242896
NCV17,OUT027,3026.019826
FDS10,OUT049,3188.799106
FDN52,OUT035,1227.733364
FDZ48,OUT013,201.840419
FDJ48,OUT049,2936.990053
DRB13,OUT027,2802.782937
FDV59,OUT017,3765.731125
FDL32,OUT035,2120.351977
FDZ12,OUT035,3027.713569
NCR06,OUT027,687.5094765
FDP51,OUT017,1879.821655
FDY22,OUT013,348.8863934
FDZ38,OUT049,3213.604317
NCO54,OUT035,992.5595073
FDR23,OUT035,2794.555716
FDM38,OUT049,2032.825779
FDS25,OUT013,2185.37055
FDZ22,OUT013,1238.353134
FDZ20,OUT019,2896.54376
FDD45,OUT010,263.7253953
FDN03,OUT049,4321.908883
NCW30,OUT046,4000.639833
FDY24,OUT027,190.0389803
FDJ26,OUT019,534.8622494
FDM15,OUT049,386.3164243
NCW54,OUT027,877.6227944
FDA23,OUT045,1564.256669
FDA39,OUT019,748.2226867
FDZ12,OUT017,3027.713569
NCB42,OUT046,1906.616702
FDL16,OUT046,1596.74961
FDO24,OUT019,2616.107541
NCP42,OUT046,3031.56772
FDR19,OUT018,2716.636728
DRL01,OUT045,3491.485524
FDV37,OUT046,2641.095855
FDI41,OUT010,2560.621338
FDF58,OUT049,1107.911863
NCF43,OUT018,1877.171399
FDN02,OUT049,2939.046919
NCP41,OUT035,1706.19151
NCY17,OUT027,796.1699763
FDL58,OUT027,613.8343326
NCA30,OUT027,3145.810585
FDE46,OUT018,2087.996484
FDY38,OUT035,5373.830799
NCH29,OUT027,2045.084312
FDO20,OUT045,3565.068863
FDP44,OUT018,1257.548944
FDM02,OUT027,2608.584993
FDJ14,OUT027,1325.643274
FDH04,OUT010,1405.239616
DRK23,OUT046,4557.185024
NCW05,OUT046,2688.26231
FDF12,OUT049,2410.108712
FDL51,OUT019,3719.031519
FDN03,OUT018,4321.908883
DRJ37,OUT049,2364.25964
FDM12,OUT019,2463.2942
FDA16,OUT045,4135.012714
NCB07,OUT017,2606.834945
NCI17,OUT019,1862.639025
FDR51,OUT046,2655.293488
FDJ55,OUT045,4199.46404
NCZ17,OUT013,700.0406824
FDU25,OUT013,900.9691235
NCG18,OUT045,1738.792425
DRM11,OUT017,3940.845162
FDH16,OUT035,1312.539615
FDZ04,OUT018,1133.948831
NCX53,OUT035,2466.458213
FDX38,OUT027,794.5289033
FDX09,OUT046,431.725101
NCW05,OUT018,2688.26231
NCS41,OUT017,3001.20147
FDI26,OUT046,2919.304173
NCZ41,OUT027,2060.09028
NCK06,OUT046,1886.263075
FDX23,OUT027,1306.736167
NCA42,OUT046,2740.364046
FDC20,OUT049,184.2255019
DRC49,OUT018,2094.083797
FDX01,OUT013,1981.491056
FDC08,OUT045,3940.057098
FDC02,OUT017,4328.452579
FDK10,OUT045,2440.93742
DRC24,OUT013,2773.140319
FDW16,OUT019,1297.924607
NCU06,OUT018,3730.99412
DRA59,OUT045,2547.820325
FDR24,OUT019,1318.322878
DRL35,OUT018,726.1721403
FDA49,OUT013,1331.105529
NCC55,OUT046,149.3702093
DRD24,OUT019,1849.619164
NCE55,OUT049,2770.526936
FDT33,OUT045,2598.839535
NCT53,OUT013,2567.461361
FDS26,OUT046,3967.649749
FDL22,OUT018,310.2630679
FDP44,OUT017,1257.548944
FDC52,OUT018,3991.581277
FDI53,OUT010,2225.172262
FDZ23,OUT046,552.3330265
NCT18,OUT013,3854.210344
FDR13,OUT046,1907.745655
FDB09,OUT010,3225.324441
FDZ60,OUT013,1400.643644
FDB11,OUT046,4683.735715
FDC10,OUT018,1547.877557
FDW56,OUT035,3379.574869
FDK14,OUT027,1221.672848
DRE27,OUT027,1319.583085
FDA38,OUT017,3770.775381
FDT11,OUT045,615.5287244
FDP15,OUT035,3887.255977
FDV27,OUT035,2442.438114
FDS36,OUT027,2643.968953
FDY40,OUT027,890.6550494
NCF19,OUT049,793.9901615
FDF53,OUT045,2689.064419
FDS14,OUT027,2169.433745
FDE56,OUT046,802.0248879
FDZ19,OUT035,2225.691037
FDZ46,OUT013,2911.158188
FDR16,OUT046,3329.268488
FDG29,OUT018,607.6520537
NCE30,OUT017,3120.329692
FDZ40,OUT046,173.4558847
FDG58,OUT018,3894.884659
DRH03,OUT013,2389.875962
FDZ47,OUT045,1460.405127
FDV04,OUT018,1879.185839
FDZ10,OUT018,2155.06075
FDG46,OUT017,1809.890639
NCF07,OUT045,1550.981385
FDY44,OUT035,2939.975539
FDB21,OUT013,3966.041422
FDS20,OUT035,3203.19505
FDS49,OUT049,2325.613631
FDX55,OUT027,3724.98979
NCQ02,OUT018,3016.201304
FDR25,OUT013,4265.983687
DRG39,OUT045,796.2852751
FDB46,OUT046,3615.397125
NCC30,OUT018,3001.396601
FDE58,OUT035,2059.498729
FDC05,OUT019,2577.202255
FDY15,OUT046,2269.528518
FDG14,OUT046,2844.079785
FDL08,OUT049,2965.250413
FDQ47,OUT013,903.381883
FDN12,OUT035,1677.324803
FDW10,OUT013,447.7627897
FDD02,OUT035,303.6222396
FDX35,OUT010,3128.977242
FDT35,OUT046,2671.619506
DRN47,OUT019,603.0600142
FDB11,OUT010,4683.735715
FDN20,OUT045,2899.791199
FDB59,OUT035,2884.107741
FDJ58,OUT045,3077.393509
FDU60,OUT046,2693.357938
FDS03,OUT049,1054.967462
FDU40,OUT019,5101.230153
DRH15,OUT049,795.234458
FDD04,OUT027,2258.590874
FDQ01,OUT046,3521.331047
FDF28,OUT035,1865.52699
FDD22,OUT010,1809.807222
FDY19,OUT046,246.7593507
FDN33,OUT035,1317.190436
FDV36,OUT035,320.2398517
FDW01,OUT010,2017.75155
FDJ28,OUT049,3311.898491
FDB17,OUT035,2470.02711
FDM40,OUT049,2298.20588
FDV46,OUT045,2075.405196
FDQ44,OUT049,2097.691638
NCD42,OUT046,762.1231484
DRH37,OUT046,2483.724743
FDR10,OUT018,4258.818013
NCD06,OUT027,847.7157454
FDI53,OUT046,2225.172262
FDG16,OUT035,5196.762857
DRB25,OUT046,1624.065997
FDY09,OUT046,3528.238271
FDX48,OUT045,3957.711086
FDC03,OUT010,5174.974619
FDT47,OUT035,1709.019319
FDW44,OUT027,2444.496949
FDT24,OUT017,1355.189239
FDT12,OUT019,3890.264542
NCS38,OUT035,1904.430776
FDO39,OUT035,3191.487941
FDA13,OUT046,151.8702479
FDO48,OUT035,554.4724283
DRJ01,OUT017,2546.985908
FDD53,OUT018,709.4246972
NCT05,OUT049,4095.740649
FDQ51,OUT045,923.0091572
FDU60,OUT013,2693.357938
FDC59,OUT046,1098.97301
FDP36,OUT035,836.3972973
NCM19,OUT017,1941.815883
FDL16,OUT035,1596.74961
FDE50,OUT018,3679.933096
NCR18,OUT013,694.8603357
NCD30,OUT035,1458.078087
FDH31,OUT013,1252.157806
FDD56,OUT019,4358.782455
FDC47,OUT049,4702.580246
FDZ21,OUT045,1741.215767
FDM01,OUT049,1804.744026
FDF24,OUT013,1508.276143
FDW23,OUT017,751.7667922
FDY52,OUT018,1785.099513
DRH37,OUT027,2483.724743
DRO47,OUT027,2172.24775
FDR25,OUT049,4265.983687
FDQ24,OUT027,3673.606915
DRJ51,OUT018,626.4971897
NCU06,OUT035,3730.99412
NCV18,OUT018,1536.00019
NCC06,OUT027,1854.158216
FDZ01,OUT018,271.1302763
FDT14,OUT017,2217.759606
FDD11,OUT019,3651.194694
FDN09,OUT017,3378.279229
NCO18,OUT010,2518.788773
FDZ50,OUT045,3169.920072
FDS44,OUT013,4083.263884
FDI36,OUT045,2906.879806
FDA26,OUT010,3957.719482
NCY53,OUT049,1786.085883
FDF32,OUT049,3367.299327
FDF59,OUT010,1895.018185
FDB20,OUT046,240.6348377
DRH11,OUT035,985.9407409
FDT03,OUT049,1971.639083
NCH06,OUT035,3929.076466
FDR55,OUT049,3220.45349
FDI10,OUT035,2881.271224
FDZ12,OUT045,3027.713569
FDM12,OUT049,2463.2942
DRB25,OUT045,1624.065997
NCS41,OUT013,3001.20147
NCT53,OUT049,2567.461361
NCD55,OUT013,615.7901869
FDY08,OUT049,2258.853903
NCP55,OUT049,846.9413581
FDA33,OUT013,2572.152526
FDQ33,OUT013,378.4808279
FDE45,OUT027,427.5944189
FDT26,OUT013,2081.365976
NCV53,OUT049,4978.191084
FDK60,OUT027,1646.65199
NCJ29,OUT046,1329.068559
FDI15,OUT045,5519.294917
FDX21,OUT013,1554.724569
FDV49,OUT019,4429.270666
DRO59,OUT046,1396.92547
FDZ14,OUT045,1894.410717
FDP32,OUT027,1998.314493
FDC33,OUT017,600.5383279
FDT14,OUT010,2217.759606
NCN54,OUT027,1306.705518
FDR57,OUT027,2148.716233
DRK12,OUT046,616.9431707
FDX52,OUT049,3318.927509
FDX08,OUT010,2667.262449
FDP10,OUT010,1453.543307
NCP50,OUT045,1263.698123
NCL06,OUT013,4113.67669
FDP25,OUT013,3549.57197
FDE53,OUT013,1399.192148
FDL27,OUT017,204.8404421
FDC35,OUT049,558.9876924
DRJ47,OUT010,2965.654568
FDD16,OUT018,2060.421849
NCN42,OUT049,2723.696227
FDC38,OUT027,1557.949178
NCO07,OUT045,3750.041115
FDQ20,OUT049,144.8077151
FDI32,OUT046,2434.919332
FDN20,OUT010,2899.791199
DRJ51,OUT027,626.4971897
FDU08,OUT045,1502.729715
DRN37,OUT019,2364.695061
FDD05,OUT010,2186.534569
FDW15,OUT046,2510.878636
FDI52,OUT046,2854.111234
DRM11,OUT049,3940.845162
NCO06,OUT045,640.3223742
FDU38,OUT049,2912.687655
FDU59,OUT018,2415.283497
FDJ10,OUT046,267.8377728
FDM13,OUT049,2861.83508
NCJ30,OUT019,447.7720523
FDM45,OUT018,2885.953205
FDP36,OUT045,836.3972973
NCD30,OUT010,1458.078087
FDN48,OUT017,195.3773763
FDY32,OUT049,2801.888635
FDU47,OUT046,3341.020506
FDF17,OUT019,5108.849408
FDP34,OUT017,3781.532414
FDA47,OUT049,2675.374837
DRD27,OUT027,1354.174902
FDW38,OUT045,1058.498145
FDZ15,OUT019,324.9634375
FDZ03,OUT027,3635.495796
NCN19,OUT049,3072.059336
FDG02,OUT035,2787.527871
FDS31,OUT035,3015.886587
FDW43,OUT019,5572.756874
FDZ47,OUT010,1460.405127
FDO57,OUT017,3925.182423
NCL07,OUT013,633.308628
NCV42,OUT013,327.2074362
FDP40,OUT017,1862.544737
FDP48,OUT019,415.2551978
FDH21,OUT017,2803.21303
NCP02,OUT049,942.9592088
FDK24,OUT049,910.3269485
FDC41,OUT045,1038.854431
FDF08,OUT017,1422.048462
FDO49,OUT017,755.3028183
FDS56,OUT027,3593.989652
FDX46,OUT018,784.087614
FDQ07,OUT013,492.9121057
FDC32,OUT010,1358.525089
FDT21,OUT019,526.1537797
FDG58,OUT045,3894.884659
FDW14,OUT049,1383.913664
DRA12,OUT027,2039.415066
FDV27,OUT013,2442.438114
DRD25,OUT013,1897.092442
DRF48,OUT027,584.0684368
FDX24,OUT017,1273.484627
DRJ51,OUT046,626.4971897
FDE45,OUT045,427.5944189
FDE14,OUT046,2663.035549
FDG53,OUT045,3038.403812
FDT08,OUT046,347.9537082
DRC27,OUT027,3902.239565
FDG20,OUT035,2440.574803
FDC21,OUT046,1733.52055
FDV31,OUT018,4569.88151
FDB58,OUT045,2261.660304
FDV23,OUT046,1874.136701
FDA25,OUT019,2704.082835
FDC15,OUT046,3904.343106
FDU47,OUT049,3341.020506
FDE23,OUT013,835.4818054
FDS08,OUT013,2417.985971
FDW03,OUT027,293.4073968
FDJ60,OUT018,4266.667253
FDM34,OUT017,2219.418692
FDW33,OUT013,272.8528652
FDZ40,OUT013,173.4558847
FDE33,OUT018,1053.621195
NCC06,OUT010,1854.158216
FDU11,OUT046,1990.32134
FDL44,OUT017,506.2593711
NCZ29,OUT017,3166.531953
FDG28,OUT010,3717.501847
FDL12,OUT018,1209.677185
FDD52,OUT017,1856.50544
FDO15,OUT013,190.1855337
NCN29,OUT027,691.6557991
FDW36,OUT013,1663.06645
FDB21,OUT046,3966.041422
FDZ28,OUT013,2989.834312
FDY10,OUT035,1917.831025
DRG39,OUT017,796.2852751
FDN28,OUT013,1174.231425
FDV15,OUT035,1902.666573
DRI13,OUT035,3645.039396
FDH20,OUT046,1668.603849
FDY51,OUT013,3197.747679
FDE16,OUT013,3383.863846
FDX40,OUT018,1541.220783
FDC48,OUT018,2075.894848
FDS14,OUT046,2169.433745
FDX56,OUT017,3805.526897
FDI10,OUT046,2881.271224
FDI14,OUT013,2503.682007
DRM48,OUT013,807.6256416
NCH07,OUT027,2305.215876
FDY26,OUT013,4104.10812
FDD02,OUT027,303.6222396
FDM12,OUT046,2463.2942
DRF01,OUT010,430.3431318
FDV36,OUT046,320.2398517
DRI59,OUT013,3750.307089
FDV03,OUT018,2945.267555
FDO39,OUT017,3191.487941
NCB07,OUT018,2606.834945
FDH38,OUT027,1947.273753
FDZ13,OUT035,963.6227243
NCZ30,OUT046,1804.452043
NCA06,OUT035,714.0113648
FDB04,OUT049,192.1218631
FDN50,OUT013,1451.105763
NCG06,OUT049,3756.394803
NCY17,OUT018,796.1699763
FDC23,OUT046,3779.405509
FDK33,OUT049,4136.149625
FDR03,OUT049,5258.725336
FDZ07,OUT045,1017.305161
FDO38,OUT013,188.0282139
FDS59,OUT046,2121.966229
DRM11,OUT019,3940.845162
FDX52,OUT027,3318.927509
DRJ35,OUT018,1103.600456
NCP53,OUT046,4207.573445
FDW15,OUT019,2510.878636
DRI47,OUT045,429.0415964
DRZ11,OUT035,1963.20324
FDS02,OUT013,3301.994066
DRD49,OUT018,3457.246879
FDW38,OUT049,1058.498145
FDR21,OUT019,2598.330434
FDE40,OUT013,895.8254886
FDI02,OUT045,2915.133502
FDQ04,OUT045,1517.267878
FDY14,OUT017,3743.793334
NCT54,OUT046,1469.954277
DRD25,OUT017,1897.092442
DRE01,OUT045,4393.871303
FDJ12,OUT010,4948.987428
NCZ05,OUT049,1783.1407
DRB25,OUT019,1624.065997
NCC31,OUT045,4060.744891
FDM16,OUT045,1168.204703
DRG11,OUT049,1833.928783
FDV24,OUT027,2571.51595
FDV43,OUT046,173.6200956
FDG05,OUT018,2429.859492
FDV23,OUT010,1874.136701
FDI58,OUT018,2504.967898
FDQ11,OUT017,748.8331937
FDC05,OUT027,2577.202255
FDF40,OUT013,3555.394838
FDU02,OUT018,5202.844657
FDT32,OUT013,3177.055012
NCF06,OUT017,3045.242896
FDT46,OUT013,829.9021059
FDR58,OUT010,1513.448918
FDY04,OUT046,2317.090454
FDT58,OUT045,2646.337834
FDE46,OUT049,2087.996484
DRH11,OUT017,985.9407409
DRI51,OUT046,2726.539802
FDC35,OUT017,558.9876924
FDP45,OUT035,3822.796302
FDC45,OUT017,2766.421011
FDU01,OUT045,3407.873222
FDJ53,OUT010,1614.869451
FDJ46,OUT017,2641.425727
FDX07,OUT013,2859.627267
NCI30,OUT049,752.6637325
FDE47,OUT027,1926.833454
FDV48,OUT045,1365.703144
FDN16,OUT019,2617.366147
FDM52,OUT013,3703.061283
FDA32,OUT027,3347.877046
FDH05,OUT017,3294.498274
FDW25,OUT010,1410.653643
FDQ09,OUT046,1868.48125
NCM17,OUT010,798.9462279
DRM59,OUT046,2402.664222
FDV47,OUT027,1391.922519
DRE15,OUT035,1231.760468
FDS25,OUT010,2185.37055
NCZ05,OUT018,1783.1407
NCV05,OUT019,2493.298887
DRM37,OUT046,3872.762026
FDV58,OUT027,2739.847572
FDN22,OUT027,3498.369411
NCO06,OUT049,640.3223742
FDT56,OUT019,836.7378994
FDM02,OUT013,2608.584993
FDA09,OUT046,3737.567224
NCC06,OUT035,1854.158216
NCL54,OUT049,3163.153588
NCB55,OUT017,857.9533585
FDB12,OUT017,1707.172358
NCA54,OUT049,2537.734536
NCS38,OUT049,1904.430776
FDC02,OUT049,4328.452579
FDK44,OUT019,2343.562013
FDE16,OUT035,3383.863846
NCS05,OUT035,2357.623758
FDZ59,OUT045,3229.224458
FDI20,OUT017,4434.356471
FDQ14,OUT046,2189.299631
FDF53,OUT017,2689.064419
FDW25,OUT017,1410.653643
NCQ43,OUT010,279.6255763
FDX52,OUT013,3318.927509
FDE28,OUT045,5340.81377
FDN15,OUT017,1951.613147
FDO28,OUT017,1623.000831
FDQ33,OUT045,378.4808279
FDM22,OUT010,946.0973167
FDJ03,OUT017,1742.162391
FDI16,OUT045,181.3154573
FDI09,OUT027,3604.530305
FDX55,OUT013,3724.98979
FDS23,OUT027,2060.058399
DRC12,OUT045,3125.173677
FDH41,OUT049,3445.102846
FDN01,OUT013,2368.405971
FDV55,OUT045,2452.835099
NCJ19,OUT013,1130.982868
NCY29,OUT010,939.9139627
FDP03,OUT018,2928.719869
FDZ52,OUT045,1711.006413
FDH31,OUT010,1252.157806
FDQ19,OUT018,3898.238419
FDS15,OUT035,1964.307826
FDN32,OUT017,521.9141071
FDH32,OUT049,254.6208152
FDF33,OUT017,1933.186116
FDJ22,OUT046,2671.602246
FDG56,OUT010,977.0418528
FDC05,OUT046,2577.202255
FDK09,OUT013,4083.749017
NCV29,OUT045,2353.934104
NCC43,OUT019,5157.413838
NCA42,OUT049,2740.364046
FDC10,OUT046,1547.877557
FDC16,OUT013,1353.894354
NCL17,OUT013,416.2039628
FDA51,OUT035,1856.974915
FDW01,OUT017,2017.75155
NCF30,OUT045,3152.667543
FDN49,OUT013,691.9584391
FDY20,OUT045,2464.498706
FDC15,OUT045,3904.343106
FDY24,OUT046,190.0389803
NCG43,OUT017,1738.218873
FDA48,OUT013,3407.033057
NCF55,OUT017,716.2180996
FDL38,OUT049,1545.553917
NCQ29,OUT018,3526.949348
FDC34,OUT017,3066.653836
FDP36,OUT027,836.3972973
FDN50,OUT010,1451.105763
FDO23,OUT049,1585.359475
FDT56,OUT013,836.7378994
FDT13,OUT027,3309.397346
FDZ03,OUT013,3635.495796
FDQ03,OUT010,5467.643439
FDU44,OUT045,2401.859356
FDD03,OUT049,3324.853409
NCH30,OUT013,1765.615539
FDS60,OUT010,4344.795648
FDG08,OUT046,4409.340874
FDX38,OUT017,794.5289033
FDD22,OUT017,1809.807222
FDW51,OUT013,3438.196365
FDL09,OUT017,445.6725292
FDZ60,OUT045,1400.643644
NCH07,OUT046,2305.215876
NCQ41,OUT049,680.7163744
FDW04,OUT049,1847.393542
FDI08,OUT027,4235.531106
FDR19,OUT019,2716.636728
FDV13,OUT046,1461.259505
FDB52,OUT017,537.6954497
FDZ48,OUT027,201.840419
NCO14,OUT049,165.5257798
FDZ50,OUT013,3169.920072
FDN27,OUT019,1687.3704
FDQ60,OUT013,1912.017308
FDR49,OUT017,769.775764
DRJ35,OUT027,1103.600456
DRI49,OUT017,1433.579264
FDB47,OUT017,2500.187989
FDP37,OUT010,2008.343908
FDR26,OUT049,4626.105649
FDY31,OUT019,384.0112436
FDC11,OUT045,1508.892372
DRP47,OUT035,590.8919419
NCY54,OUT018,2356.181636
FDR27,OUT046,2173.693415
FDQ21,OUT019,2960.857042
NCQ29,OUT035,3526.949348
FDJ02,OUT046,1990.871399
FDE21,OUT018,2146.3871
FDM39,OUT046,2161.885039
FDZ01,OUT017,271.1302763
NCB19,OUT018,1701.443382
FDU03,OUT046,3268.520836
FDP27,OUT049,3475.366415
DRF01,OUT045,430.3431318
FDM03,OUT049,2028.713164
FDV01,OUT046,2489.326581
FDS16,OUT046,3005.626009
FDO45,OUT035,208.3224973
NCX06,OUT035,3323.030293
FDP13,OUT046,761.9374795
NCR38,OUT018,5088.155313
FDA01,OUT013,844.9287908
FDT26,OUT017,2081.365976
FDD44,OUT027,5238.707706
FDB26,OUT013,748.4681988
FDP45,OUT019,3822.796302
NCP55,OUT046,846.9413581
FDT23,OUT017,2247.263595
FDO51,OUT045,864.8553752
FDA44,OUT046,865.5460972
NCJ31,OUT018,3508.229391
FDX37,OUT045,1615.754092
NCD18,OUT049,3546.649036
FDN40,OUT027,2493.196779
FDL33,OUT017,2819.545655
DRF48,OUT035,584.0684368
FDW08,OUT035,1566.832734
FDX39,OUT018,3841.172761
FDB38,OUT049,373.6403882
FDY46,OUT018,2615.510438
NCB06,OUT049,2395.558398
FDA34,OUT035,3582.209689
FDA35,OUT045,1566.611602
FDQ07,OUT035,492.9121057
FDU32,OUT045,1914.655937
FDU26,OUT013,1715.284655
FDU13,OUT010,3325.462345
FDO09,OUT035,4592.165808
FDW03,OUT019,293.4073968
FDB38,OUT013,373.6403882
FDL26,OUT010,3314.002794
NCN43,OUT045,1662.658869
FDH08,OUT045,3920.239407
NCC31,OUT019,4060.744891
FDH14,OUT035,3022.788862
FDL40,OUT017,1512.401759
FDD20,OUT035,2232.991994
NCV53,OUT035,4978.191084
FDD16,OUT045,2060.421849
FDP24,OUT035,1537.958514
FDQ25,OUT045,2400.03671
FDM38,OUT035,2032.825779
NCT18,OUT010,3854.210344
FDM34,OUT049,2219.418692
DRH37,OUT010,2483.724743
NCE07,OUT013,354.4475441
FDG12,OUT013,2438.83736
FDB59,OUT010,2884.107741
FDS10,OUT018,3188.799106
FDN21,OUT010,2484.748965
FDM02,OUT045,2608.584993
FDO44,OUT049,1854.606691
NCN17,OUT017,2731.524916
FDH16,OUT018,1312.539615
FDL44,OUT046,506.2593711
FDY47,OUT017,311.8289481
DRI39,OUT046,890.4036546
NCX54,OUT018,1780.649461
FDE59,OUT046,1480.032496
FDO46,OUT045,547.8069885
DRE13,OUT046,1431.969866
FDW14,OUT013,1383.913664
FDF35,OUT046,2832.84214
FDO50,OUT019,1465.830417
DRF49,OUT017,2672.149638
FDT60,OUT049,2942.369549
FDP38,OUT045,767.2953943
FDA31,OUT027,3040.586524
FDY52,OUT010,1785.099513
FDD03,OUT027,3324.853409
FDN52,OUT018,1227.733364
FDU20,OUT010,1577.477505
FDD22,OUT035,1809.807222
NCB55,OUT019,857.9533585
FDN27,OUT045,1687.3704
FDD16,OUT013,2060.421849
FDW48,OUT046,1233.733071
DRN35,OUT045,1475.483583
FDX25,OUT049,3069.292844
DRD49,OUT049,3457.246879
FDE21,OUT019,2146.3871
FDN44,OUT035,2737.998649
DRC01,OUT049,181.6965084
NCK30,OUT046,5188.973127
FDU39,OUT013,816.0895605
FDB49,OUT013,1778.065826
FDS12,OUT045,3052.086793
FDR57,OUT018,2148.716233
FDX22,OUT027,516.8037178
FDC60,OUT013,1724.345542
NCE42,OUT049,2830.208803
NCK42,OUT049,3070.702072
DRE01,OUT017,4393.871303
FDE57,OUT018,2051.57987
DRK59,OUT019,3734.02273
FDB10,OUT027,567.9389004
FDQ25,OUT046,2400.03671
FDY26,OUT017,4104.10812
FDG28,OUT049,3717.501847
FDM14,OUT049,1532.989973
NCH29,OUT049,2045.084312
FDD48,OUT049,217.5874734
FDC17,OUT045,649.2639612
DRH49,OUT027,1297.344135
FDN44,OUT018,2737.998649
FDC29,OUT045,1936.408231
DRK01,OUT019,1518.069925
FDD48,OUT017,217.5874734
FDB59,OUT013,2884.107741
FDY45,OUT010,3889.779926
FDX60,OUT035,1274.126955
FDT09,OUT010,1951.694221
DRB24,OUT018,2103.883947
FDL13,OUT035,5384.228928
FDN16,OUT035,2617.366147
FDK57,OUT013,1798.217913
FDO22,OUT027,2253.268606
FDC57,OUT010,3299.229366
FDZ13,OUT027,963.6227243
FDW27,OUT013,2478.12464
FDX10,OUT049,675.6982451
FDY08,OUT018,2258.853903
FDA49,OUT017,1331.105529
FDC32,OUT018,1358.525089
FDO04,OUT035,840.6697898
NCZ54,OUT013,3218.200519
FDY40,OUT045,890.6550494
FDW36,OUT045,1663.06645
FDE11,OUT017,3274.644591
DRE37,OUT045,4609.797722
NCK19,OUT017,3596.719054
FDT19,OUT035,2922.944013
FDE56,OUT045,802.0248879
FDZ57,OUT010,3152.530503
FDB35,OUT035,2434.070937
FDF09,OUT010,672.5035662
FDO34,OUT046,2551.254466
FDA55,OUT046,4558.035668
NCM18,OUT035,901.3726966
FDJ20,OUT019,1875.569873
DRQ35,OUT019,2213.65506
FDG02,OUT013,2787.527871
NCU29,OUT018,2454.400977
FDL27,OUT027,204.8404421
NCA54,OUT035,2537.734536
FDJ32,OUT035,1052.311146
FDB21,OUT019,3966.041422
FDR46,OUT035,2392.209276
FDZ32,OUT046,2610.697925
DRF36,OUT017,3109.168241
NCU54,OUT017,4979.21874
NCI31,OUT017,821.8812241
DRA59,OUT035,2547.820325
